objectid,shape_id,route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,route_type_text,routeshapename,route_color_rgb,route_text_color_rgb,shape_Length
500,S2_13_1_191,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_1_191_13,"(0, 0, 153)","(255, 255, 255)",25394.622536736354959
501,S2_14_2_97,14,14,Grantville Trolley  -  Baltimore & Lake Murray,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=14,000099,FFFFFF,Bus,S2_14_2_97_14,"(0, 0, 153)","(255, 255, 255)",53559.300504735845607
502,S2_14_3_95,14,14,Grantville Trolley  -  Baltimore & Lake Murray,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=14,000099,FFFFFF,Bus,S2_14_3_95_14,"(0, 0, 153)","(255, 255, 255)",50976.066228753690666
503,S2_18_8_9,18,18,Grantville Trlly via Camino del Rio,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=18,000099,FFFFFF,Bus,S2_18_8_9_18,"(0, 0, 153)","(255, 255, 255)",39360.125434607754869
504,S2_1_2_160,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,S2_1_2_160_1,"(0, 0, 153)","(255, 255, 255)",60383.221624170946598
505,S2_1_3_157,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,S2_1_3_157_1,"(0, 0, 153)","(255, 255, 255)",45012.826173532965186
506,S2_1_3_158,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,S2_1_3_158_1,"(0, 0, 153)","(255, 255, 255)",60729.825826492124179
507,S2_1_3_159,1,1,Fashion Valley - La Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=1,000099,FFFFFF,Bus,S2_1_3_159_1,"(0, 0, 153)","(255, 255, 255)",46384.106779837842623
508,S2_201_9_31,201,201,Super Loop - Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=201,CC0000,FFFFFF,Bus,S2_201_9_31_201,"(0, 0, 153)","(255, 255, 255)",30646.698841756508045
509,S2_201_9_32,201,201,Super Loop - Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=201,CC0000,FFFFFF,Bus,S2_201_9_32_201,"(0, 0, 153)","(255, 255, 255)",15328.577572557951498
510,S2_202_8_35,202,202,Super Loop - Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=202,CC0000,FFFFFF,Bus,S2_202_8_35_202,"(0, 0, 153)","(255, 255, 255)",30646.743484548336710
511,S2_202_8_36,202,202,Super Loop - Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=202,CC0000,FFFFFF,Bus,S2_202_8_36_202,"(0, 0, 153)","(255, 255, 255)",15948.860318416243899
512,S2_204_8_7,204,204,Super Loop - Judicial Dr.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=204,CC0000,FFFFFF,Bus,S2_204_8_7_204,"(0, 0, 153)","(255, 255, 255)",17951.227865515465965
513,S2_20_0_243,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_0_243_20,"(0, 0, 153)","(255, 255, 255)",56707.685536000062712
514,S2_20_0_249,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_0_249_20,"(0, 0, 153)","(255, 255, 255)",94397.565829537532409
515,S2_20_0_251,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_0_251_20,"(0, 0, 153)","(255, 255, 255)",58123.764183501029038
516,S2_20_0_252,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_0_252_20,"(0, 0, 153)","(255, 255, 255)",153486.104785093863029
517,S2_20_0_253,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_0_253_20,"(0, 0, 153)","(255, 255, 255)",152070.026137592853047
518,S2_20_0_254,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_0_254_20,"(0, 0, 153)","(255, 255, 255)",95813.644477038484183
519,S2_20_1_234,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_1_234_20,"(0, 0, 153)","(255, 255, 255)",61117.589816613930452
520,S2_20_1_235,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_1_235_20,"(0, 0, 153)","(255, 255, 255)",98612.265451764353202
521,S2_20_1_250,20,20,Downtown - Rancho Bernardo Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=20,000099,FFFFFF,Bus,S2_20_1_250_20,"(0, 0, 153)","(255, 255, 255)",154104.715955900930567
522,S2_215_2_25,215,215,Mid-City Rapid,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=215,CC0000,FFFFFF,Bus,S2_215_2_25_215,"(0, 0, 153)","(255, 255, 255)",52365.643220733458293
523,S2_215_3_27,215,215,Mid-City Rapid,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=215,CC0000,FFFFFF,Bus,S2_215_3_27_215,"(0, 0, 153)","(255, 255, 255)",51700.469589063875901
524,S2_215_3_28,215,215,Mid-City Rapid,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=215,CC0000,FFFFFF,Bus,S2_215_3_28_215,"(0, 0, 153)","(255, 255, 255)",33732.096588525542757
525,S2_225_0_23,225,225,Downtown - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=225,CC0000,FFFFFF,Bus,S2_225_0_23_225,"(0, 0, 153)","(255, 255, 255)",130372.991193058420322
526,S2_225_1_22,225,225,Downtown - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=225,CC0000,FFFFFF,Bus,S2_225_1_22_225,"(0, 0, 153)","(255, 255, 255)",131118.747007604513783
527,S2_227_2_6,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,S2_227_2_6_227,"(0, 0, 153)","(255, 255, 255)",43618.867037759111554
528,S2_227_2_9,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,S2_227_2_9_227,"(0, 0, 153)","(255, 255, 255)",66956.631804899632698
529,S2_227_3_10,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,S2_227_3_10_227,"(0, 0, 153)","(255, 255, 255)",70406.172590800269973
530,S2_227_3_11,227,227,Imperial Beach - Otay Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=227,CC0000,FFFFFF,Bus,S2_227_3_11_227,"(0, 0, 153)","(255, 255, 255)",42640.388900520832976
531,S2_235_0_65,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,S2_235_0_65_235,"(0, 0, 153)","(255, 255, 255)",202901.644180385483196
532,S2_235_1_66,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,S2_235_1_66_235,"(0, 0, 153)","(255, 255, 255)",200855.232982012792490
533,S2_235_1_67,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,S2_235_1_67_235,"(0, 0, 153)","(255, 255, 255)",104925.667713811737485
534,S2_235_1_68,235,235,Downtown - Escondido Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=235,CC0000,FFFFFF,Bus,S2_235_1_68_235,"(0, 0, 153)","(255, 255, 255)",67056.831464471091749
535,S2_237_0_34,237,237,Miramar College Transit Station - UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=237,CC0000,FFFFFF,Bus,S2_237_0_34_237,"(0, 0, 153)","(255, 255, 255)",51960.604366565472446
536,S2_237_1_33,237,237,Miramar College Transit Station - UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=237,CC0000,FFFFFF,Bus,S2_237_1_33_237,"(0, 0, 153)","(255, 255, 255)",54201.000619304562861
537,S2_25_0_90,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,S2_25_0_90_25,"(0, 0, 153)","(255, 255, 255)",28197.830046042090544
538,S2_25_0_97,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,S2_25_0_97_25,"(0, 0, 153)","(255, 255, 255)",62086.493306505493820
539,S2_25_1_93,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,S2_25_1_93_25,"(0, 0, 153)","(255, 255, 255)",40323.172496015627985
540,S2_25_1_96,25,25,Fashion Valley - Kearny Mesa TC,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=25,000099,FFFFFF,Bus,S2_25_1_96_25,"(0, 0, 153)","(255, 255, 255)",69563.354913507151650
541,S2_27_2_86,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,S2_27_2_86_27,"(0, 0, 153)","(255, 255, 255)",43815.727976232345100
542,S2_27_2_90,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,S2_27_2_90_27,"(0, 0, 153)","(255, 255, 255)",29521.675023043320834
543,S2_27_3_87,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,S2_27_3_87_27,"(0, 0, 153)","(255, 255, 255)",47247.332827179481683
544,S2_27_3_88,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,S2_27_3_88_27,"(0, 0, 153)","(255, 255, 255)",30431.786345596847241
545,S2_27_3_89,27,27,Pacific Beach - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=27,000099,FFFFFF,Bus,S2_27_3_89_27,"(0, 0, 153)","(255, 255, 255)",16815.546481582648994
546,S2_280_0_17,280,280,Escondido Transit Center - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=280,CC0000,FFFFFF,Bus,S2_280_0_17_280,"(0, 0, 153)","(255, 255, 255)",176939.906310294085415
547,S2_280_1_18,280,280,Escondido Transit Center - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=280,CC0000,FFFFFF,Bus,S2_280_1_18_280,"(0, 0, 153)","(255, 255, 255)",177827.836870711966185
548,S2_28_2_54,28,28,Old Town T.C. - Shelter Island,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=28,000099,FFFFFF,Bus,S2_28_2_54_28,"(0, 0, 153)","(255, 255, 255)",17587.224798119816114
549,S2_28_3_53,28,28,Old Town T.C. - Shelter Island,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=28,000099,FFFFFF,Bus,S2_28_3_53_28,"(0, 0, 153)","(255, 255, 255)",18369.686833687930630
550,S2_290_0_15,290,290,Rancho Bernardo Station - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=290,CC0000,FFFFFF,Bus,S2_290_0_15_290,"(0, 0, 153)","(255, 255, 255)",131931.997930867801188
551,S2_290_1_16,290,290,Rancho Bernardo Station - Downtown,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=290,CC0000,FFFFFF,Bus,S2_290_1_16_290,"(0, 0, 153)","(255, 255, 255)",132668.807972837297712
552,S2_2_0_81,2,2,Downtown San Diego - 30th & Adams,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=2,000099,FFFFFF,Bus,S2_2_0_81_2,"(0, 0, 153)","(255, 255, 255)",30963.675404014873493
553,S2_2_1_84,2,2,Downtown San Diego - 30th & Adams,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=2,000099,FFFFFF,Bus,S2_2_1_84_2,"(0, 0, 153)","(255, 255, 255)",30415.185476710859803
554,S2_30_0_343,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,S2_30_0_343_30,"(0, 0, 153)","(255, 255, 255)",34614.282464350952068
555,S2_30_0_344,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,S2_30_0_344_30,"(0, 0, 153)","(255, 255, 255)",93851.113694690982811
556,S2_30_1_334,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,S2_30_1_334_30,"(0, 0, 153)","(255, 255, 255)",36972.112923425862391
557,S2_30_1_341,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,S2_30_1_341_30,"(0, 0, 153)","(255, 255, 255)",91469.607336169690825
558,S2_30_1_342,30,30,Old Town  - UTC via Pacific Beach,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=30,000099,FFFFFF,Bus,S2_30_1_342_30,"(0, 0, 153)","(255, 255, 255)",55134.734271505796642
559,S2_31_2_40,31,31,UTC - Mira Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=31,000099,FFFFFF,Bus,S2_31_2_40_31,"(0, 0, 153)","(255, 255, 255)",41472.019973908660177
560,S2_31_3_38,31,31,UTC - Mira Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=31,000099,FFFFFF,Bus,S2_31_3_38_31,"(0, 0, 153)","(255, 255, 255)",40439.845592699733970
561,S2_35_2_53,35,35,Ocean Beach - Old Town,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=35,000099,FFFFFF,Bus,S2_35_2_53_35,"(0, 0, 153)","(255, 255, 255)",21319.461234165904898
562,S2_35_3_52,35,35,Ocean Beach - Old Town,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=35,000099,FFFFFF,Bus,S2_35_3_52_35,"(0, 0, 153)","(255, 255, 255)",19522.746996141435375
563,S2_3_0_98,3,3,UCSD Hospital - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=3,000099,FFFFFF,Bus,S2_3_0_98_3,"(0, 0, 153)","(255, 255, 255)",49428.175188700435683
564,S2_3_1_93,3,3,UCSD Hospital - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=3,000099,FFFFFF,Bus,S2_3_1_93_3,"(0, 0, 153)","(255, 255, 255)",49532.973909869666386
565,S2_41_0_104,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,S2_41_0_104_41,"(0, 0, 153)","(255, 255, 255)",51172.747226951862103
566,S2_41_0_105,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,S2_41_0_105_41,"(0, 0, 153)","(255, 255, 255)",61159.203677795478143
567,S2_41_0_108,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,S2_41_0_108_41,"(0, 0, 153)","(255, 255, 255)",31739.083035338833724
568,S2_41_1_103,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,S2_41_1_103_41,"(0, 0, 153)","(255, 255, 255)",51995.742289089823316
569,S2_41_1_106,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,S2_41_1_106_41,"(0, 0, 153)","(255, 255, 255)",63617.602661908800656
570,S2_41_1_107,41,41,Fashion Valley -  UCSD,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=41,000099,FFFFFF,Bus,S2_41_1_107_41,"(0, 0, 153)","(255, 255, 255)",34212.416330507003295
571,S2_43_2_5,43,43,Balboa Av TC - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=43,000099,FFFFFF,Bus,S2_43_2_5_43,"(0, 0, 153)","(255, 255, 255)",35531.373613297604606
572,S2_43_3_6,43,43,Balboa Av TC - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=43,000099,FFFFFF,Bus,S2_43_3_6_43,"(0, 0, 153)","(255, 255, 255)",37603.697410819586366
573,S2_44_0_77,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,S2_44_0_77_44,"(0, 0, 153)","(255, 255, 255)",40318.768756063182082
574,S2_44_0_78,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,S2_44_0_78_44,"(0, 0, 153)","(255, 255, 255)",46207.521357616526075
575,S2_44_0_79,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,S2_44_0_79_44,"(0, 0, 153)","(255, 255, 255)",26635.399618074134196
576,S2_44_1_63,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,S2_44_1_63_44,"(0, 0, 153)","(255, 255, 255)",25808.280384799130843
577,S2_44_1_76,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,S2_44_1_76_44,"(0, 0, 153)","(255, 255, 255)",47065.060042582270398
578,S2_44_1_80,44,44,Old Town - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=44,000099,FFFFFF,Bus,S2_44_1_80_44,"(0, 0, 153)","(255, 255, 255)",39384.059819845693710
579,S2_4_2_58,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,S2_4_2_58_4,"(0, 0, 153)","(255, 255, 255)",57761.886965837475145
580,S2_4_2_60,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,S2_4_2_60_4,"(0, 0, 153)","(255, 255, 255)",24706.098476045339339
581,S2_4_3_57,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,S2_4_3_57_4,"(0, 0, 153)","(255, 255, 255)",58758.500717155409802
582,S2_4_3_59,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,S2_4_3_59_4,"(0, 0, 153)","(255, 255, 255)",57420.536929181078449
583,S2_4_3_61,4,4,12th & Imperial Trolley - Lomita Village,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=4,000099,FFFFFF,Bus,S2_4_3_61_4,"(0, 0, 153)","(255, 255, 255)",23804.900321829722088
584,S2_510_0_323,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_0_323_510,"(0, 0, 153)","(255, 255, 255)",83192.497669826756464
585,S2_510_0_324,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_0_324_510,"(0, 0, 153)","(255, 255, 255)",83128.751969229779206
586,S2_510_0_352,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_0_352_510,"(0, 0, 153)","(255, 255, 255)",160069.953780700161587
587,S2_510_0_354,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_0_354_510,"(0, 0, 153)","(255, 255, 255)",85411.747691769312951
588,S2_510_0_357,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_0_357_510,"(0, 0, 153)","(255, 255, 255)",75992.102024807798443
589,S2_510_1_326,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_1_326_510,"(0, 0, 153)","(255, 255, 255)",83128.881537690103869
590,S2_510_1_329,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_1_329_510,"(0, 0, 153)","(255, 255, 255)",70898.693557246690034
591,S2_510_1_330,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_1_330_510,"(0, 0, 153)","(255, 255, 255)",120854.067823330478859
592,S2_510_1_348,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_1_348_510,"(0, 0, 153)","(255, 255, 255)",160070.153784046240617
593,S2_510_1_350,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_1_350_510,"(0, 0, 153)","(255, 255, 255)",85463.266539025877137
594,S2_510_1_367,510,Blue,San Ysidro - UTC,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=blue_line,0000FF,FFFFFF,"Tram, Streetcar, Light rail",S2_510_1_367_510,"(0, 0, 153)","(255, 255, 255)",69387.390953754904331
595,S2_520_2_280,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",S2_520_2_280_520,"(0, 0, 153)","(255, 255, 255)",88453.063693161559058
596,S2_520_2_284,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",S2_520_2_284_520,"(0, 0, 153)","(255, 255, 255)",76133.706502690227353
597,S2_520_2_285,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",S2_520_2_285_520,"(0, 0, 153)","(255, 255, 255)",87354.805696016104775
598,S2_520_3_281,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",S2_520_3_281_520,"(0, 0, 153)","(255, 255, 255)",89371.765232603691402
599,S2_520_3_283,520,Orange,El Cajon - Courthouse,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=orange_line,FF6600,FFFFFF,"Tram, Streetcar, Light rail",S2_520_3_283_520,"(0, 0, 153)","(255, 255, 255)",88453.057770652725594
600,S2_530_2_354,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",S2_530_2_354_530,"(0, 0, 153)","(255, 255, 255)",107497.041380505208508
601,S2_530_2_356,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",S2_530_2_356_530,"(0, 0, 153)","(255, 255, 255)",105472.865801485138945
602,S2_530_3_333,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",S2_530_3_333_530,"(0, 0, 153)","(255, 255, 255)",54490.587989866624412
603,S2_530_3_355,530,Green,El Cajon - 12th & Imperial,0,MTS,,https://www.sdmts.com/schedules-real-time?fragment=green_line,009900,FFFFFF,"Tram, Streetcar, Light rail",S2_530_3_355_530,"(0, 0, 153)","(255, 255, 255)",107478.012422711064573
604,S2_5_2_89,5,5,Downtown San Diego - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=5,000099,FFFFFF,Bus,S2_5_2_89_5,"(0, 0, 153)","(255, 255, 255)",23236.571951900543354
605,S2_5_3_88,5,5,Downtown San Diego - Euclid Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=5,000099,FFFFFF,Bus,S2_5_3_88_5,"(0, 0, 153)","(255, 255, 255)",25088.226268477443227
606,S2_60_0_19,60,60,Euclid Av Transit Center - UTC  via Convoy,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=60,000099,FFFFFF,Bus,S2_60_0_19_60,"(0, 0, 153)","(255, 255, 255)",94081.687123505718773
607,S2_60_1_21,60,60,Euclid Av Transit Center - UTC  via Convoy,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=60,000099,FFFFFF,Bus,S2_60_1_21_60,"(0, 0, 153)","(255, 255, 255)",95301.682975948511739
608,S2_6_2_79,6,6,North Park - Fashion Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=6,000099,FFFFFF,Bus,S2_6_2_79_6,"(0, 0, 153)","(255, 255, 255)",23522.272790151018853
609,S2_6_3_78,6,6,North Park - Fashion Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=6,000099,FFFFFF,Bus,S2_6_3_78_6,"(0, 0, 153)","(255, 255, 255)",21657.333294921452762
610,S2_6_3_80,6,6,North Park - Fashion Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=6,000099,FFFFFF,Bus,S2_6_3_80_6,"(0, 0, 153)","(255, 255, 255)",21034.686344751335128
611,S2_701_0_24,701,701,H St Transit Center - Palomar St TC via Hilltop Dr,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=701,000099,FFFFFF,Bus,S2_701_0_24_701,"(0, 0, 153)","(255, 255, 255)",45088.071158626822580
612,S2_701_1_25,701,701,H St Transit Center - Palomar St TC via Hilltop Dr,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=701,000099,FFFFFF,Bus,S2_701_1_25_701,"(0, 0, 153)","(255, 255, 255)",45050.276224589419144
613,S2_704_0_74,704,704,E St Transit Center - Palomar Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=704,000099,FFFFFF,Bus,S2_704_0_74_704,"(0, 0, 153)","(255, 255, 255)",70553.870410038784030
